thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,trials.all_keys.rt,trials.all_keys.duration,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
34,0,34,space,4.9157845000736415,None,5,2.147760699968785,None,174.37981140008196,k,None,174.7456765002571,174.74594600033015,177.7440809002146,177.7441159002483,178.74459380004555,178.74462500028312,181.24492440000176,0.33950209990143776,None,,,,,,,2,0,2,0,34,0,34,0,888.5055031999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.37981140008196,888.4910891000181,888.5055031999946,888.5055031999946,888.5055031999946,888.5055031999946,888.8568580998108,k,right,1,12,12,5,74,12,None,174.7456765002571,174.74594600033015,888.8572207996622,888.8721110997722,888.8721110997722,891.8724324996583,891.8724324996583,891.8552920999937,177.7440809002146,177.7441159002483,891.8654487999156,891.8724324996583,891.8724324996583,892.8713952996768,892.8713952996768,892.8558118999936,stimuli/box_coin_transparent.png,178.74459380004555,178.74462500028312,892.8558979998343,892.8713952996768,895.3722248999402,895.3561570998281,181.24492440000176,0.33950209990143776,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
35,0,35,space,4.9157845000736415,None,5,2.147760699968785,None,181.24645590037107,k,None,181.61260420037434,181.61287470022216,183.1118557001464,183.11189240030944,184.1117126001045,184.1117437002249,185.11038960004225,0.34916980005800724,None,,,,,,,2,0,2,0,35,0,35,0,895.3722248999402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.24645590037107,895.3577320999466,895.3722248999402,895.3722248999402,895.3722248999402,895.3722248999402,895.7237752997316,k,left,1,9,0,6,74,12,None,181.61260420037434,181.61287470022216,895.7241488997824,895.7386646997184,895.7386646997184,897.2384059997275,897.2384059997275,897.2230655997992,183.1118557001464,183.11189240030944,897.2314853998832,897.2384059997275,897.2384059997275,898.2385956998914,898.2385956998914,898.2229431997985,stimuli/box_empty_transparent.png,184.1117126001045,184.1117437002249,898.2230157996528,898.2385956998914,899.2379704997875,899.2216177997179,185.11038960004225,0.34916980005800724,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
36,0,36,space,4.9157845000736415,None,5,2.147760699968785,None,185.11229700036347,j,None,185.66219950001687,185.66258380003273,187.16160240024328,187.16163890017197,188.16067370027304,188.16071159997955,191.66047620028257,0.5217877002432942,None,,,,,,,2,0,2,0,36,0,36,0,899.2379704997875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.11229700036347,899.2235832000151,899.2379704997875,899.2379704997875,899.2379704997875,899.2379704997875,899.7733874996193,j,left,1,9,1,6,75,13,None,185.66219950001687,185.66258380003273,899.7738613998517,899.7885383996181,899.7885383996181,901.288074599579,901.288074599579,901.272815299686,187.16160240024328,187.16163890017197,901.2827933998778,901.288074599579,901.288074599579,902.287341799587,902.287341799587,902.2718977998011,stimuli/box_coin_transparent.png,188.16067370027304,188.16071159997955,902.2719837999903,902.287341799587,905.7883124998771,905.7717086998746,191.66047620028257,0.5217877002432942,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
37,0,37,space,4.9157845000736415,None,5,2.147760699968785,None,191.66204470023513,k,None,192.0279965000227,192.02826469996944,194.02725880034268,194.0272965002805,195.02693440020084,195.0269733001478,196.0429765000008,0.340296299662441,None,,,,,,,2,0,2,0,37,0,37,0,905.7883124998771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.66204470023513,905.7733220998198,905.7883124998771,905.7883124998771,905.7883124998771,905.7883124998771,906.1391782998107,k,left,1,9,1,6,75,13,None,192.0279965000227,192.02826469996944,906.1395387998782,906.1552734998986,906.1552734998986,908.1544949999079,908.1544949999079,908.1384703000076,194.02725880034268,194.0272965002805,908.146895899903,908.1544949999079,908.1544949999079,909.1546589997597,909.1546589997597,909.1381549998187,stimuli/box_empty_transparent.png,195.02693440020084,195.0269733001478,909.138247799594,909.1546589997597,910.1709181996994,910.1542030000128,196.0429765000008,0.340296299662441,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
38,0,38,space,4.9157845000736415,None,5,2.147760699968785,None,196.04525010008365,j,None,196.5447196001187,196.54520490020514,197.5443623000756,197.54440340027213,198.54476650012657,198.54479770036414,200.04442850034684,0.4785199002362788,None,,,,,,,2,0,2,0,38,0,38,0,910.1709181996994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.04525010008365,910.1565409996547,910.1709181996994,910.1709181996994,910.1709181996994,910.1709181996994,910.6558815999888,j,left,1,9,2,6,76,14,None,196.5447196001187,196.54520490020514,910.6564914998598,910.6711412998848,910.6711412998848,911.6711053997278,911.6711053997278,911.6555662997998,197.5443623000756,197.54440340027213,911.6654083998874,911.6711053997278,911.6711053997278,912.6717798998579,912.6717798998579,912.655995699577,stimuli/box_coin_transparent.png,198.54476650012657,198.54479770036414,912.6560717998073,912.6717798998579,914.1716116997413,914.1556607997045,200.04442850034684,0.4785199002362788,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
39,0,39,space,4.9157845000736415,None,5,2.147760699968785,None,200.04587580030784,j,None,200.47839540010318,200.47875889996067,201.49330980004743,201.49335870007053,202.49348070006818,202.49351650010794,203.49377460032701,0.40303289983421564,None,,,,,,,2,0,2,0,39,0,39,0,914.1716116997413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.04587580030784,914.157152199652,914.1716116997413,914.1716116997413,914.1716116997413,914.1716116997413,914.5895823999308,j,left,1,9,3,6,77,15,None,200.47839540010318,200.47875889996067,914.590036700014,914.6051090997644,914.6051090997644,915.6228817999363,915.6228817999363,915.6045071999542,201.49330980004743,201.49335870007053,915.6173097998835,915.6228817999363,915.6228817999363,,,916.6046957997605,stimuli/box_coin_transparent.png,202.49348070006818,202.49351650010794,916.6048021996394,916.6216578995809,917.6212628996,917.6050050999038,203.49377460032701,0.40303289983421564,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
40,0,40,space,4.9157845000736415,None,5,2.147760699968785,None,203.49534770008177,j,None,203.8448318000883,203.84524110006168,205.34436470037326,205.34440150018781,206.34433240024373,206.34436430037022,207.34245630027726,0.3220323999412358,None,,,,,,,2,0,2,0,40,0,40,0,917.6212628996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.49534770008177,917.6066242000088,917.6212628996,917.6212628996,917.6212628996,917.6212628996,917.9559998996556,j,left,1,9,4,6,78,16,None,203.8448318000883,203.84524110006168,917.9565228000283,917.9707802999765,917.9707802999765,919.4720316999592,919.4720316999592,919.4555762996897,205.34436470037326,205.34440150018781,919.4665902997367,919.4720316999592,919.4720316999592,920.4708178997971,920.4708178997971,920.4555608998053,stimuli/box_coin_transparent.png,206.34433240024373,206.34436430037022,920.4556377995759,920.4708178997971,921.4705129996873,921.4536851998419,207.34245630027726,0.3220323999412358,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
41,0,41,space,4.9157845000736415,None,5,2.147760699968785,None,207.34419520013034,j,None,207.71045939996839,207.71090089995414,208.71080720005557,208.71085919998586,209.7105495003052,209.7105792001821,212.710189900361,0.34788829972967505,None,,,,,,,2,0,2,0,41,0,41,0,921.4705129996873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.34419520013034,921.4554793997668,921.4705129996873,921.4705129996873,921.4705129996873,921.4705129996873,921.8216226999648,j,left,0,9,4,6,79,16,None,207.71045939996839,207.71090089995414,921.8221970000304,921.837135899812,921.837135899812,922.8376499000005,922.8376499000005,922.8220057999715,208.71080720005557,208.71085919998586,922.8303226996213,922.8376499000005,922.8376499000005,923.8373364997096,923.8373364997096,923.8217795998789,stimuli/box_empty_transparent.png,209.7105495003052,209.7105792001821,923.8218503999524,923.8373364997096,926.8383137998171,926.8214224996045,212.710189900361,0.34788829972967505,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
42,0,42,space,4.9157845000736415,None,5,2.147760699968785,None,212.71169190015644,k,None,213.1935476004146,213.19379130005836,215.19360410002992,215.19364090031013,216.193862200249,216.19389880029485,219.69294070033357,0.4496842999942601,None,,,,,,,2,0,2,0,42,0,42,0,926.8383137998171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.71169190015644,926.8229689998552,926.8383137998171,926.8383137998171,926.8383137998171,926.8383137998171,927.3047322998755,k,left,0,9,4,6,79,16,None,213.1935476004146,213.19379130005836,927.30506529985,927.3202718999237,927.3202718999237,929.3209643997252,929.3209643997252,929.304814199917,215.19360410002992,215.19364090031013,929.313209799584,929.3209643997252,929.3209643997252,930.3209313997068,930.3209313997068,930.3050881000236,stimuli/box_empty_transparent.png,216.193862200249,216.19389880029485,930.3051762999967,930.3209313997068,933.8212420996279,933.804172899574,219.69294070033357,0.4496842999942601,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
43,0,43,space,4.9157845000736415,None,5,2.147760699968785,None,219.6944420002401,j,None,220.16090050013736,220.16127720009536,221.16060760011896,221.1606437000446,222.16060540033504,222.16063590021804,224.16075870022178,0.441340200137347,None,,,,,,,2,0,2,0,43,0,43,0,933.8212420996279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.6944420002401,933.8057184997015,933.8212420996279,933.8212420996279,933.8212420996279,933.8212420996279,934.2720758998767,j,left,0,9,4,6,80,16,None,220.16090050013736,220.16127720009536,934.2725579999387,934.2872699997388,934.2872699997388,935.2870924999006,935.2870924999006,935.2718189996667,221.16060760011896,221.1606437000446,935.2801556997001,935.2870924999006,935.2870924999006,936.2868835995905,936.2868835995905,936.2718356996775,stimuli/box_empty_transparent.png,222.16060540033504,222.16063590021804,936.2719074999914,936.2868835995905,938.286536199972,938.2719874000177,224.16075870022178,0.441340200137347,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
44,0,44,space,4.9157845000736415,None,5,2.147760699968785,None,224.1629747003317,k,None,224.52677550027147,224.52710920013487,227.026701700408,227.02673949999735,228.0267888000235,228.02682520030066,230.0256461002864,0.3373889997601509,None,,,,,,,2,0,2,0,44,0,44,0,938.286536199972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.1629747003317,938.274251899682,938.286536199972,938.286536199972,938.286536199972,938.286536199972,938.6379339997657,k,left,0,9,4,6,80,16,None,224.52677550027147,224.52710920013487,938.6383915999904,938.6534190997481,938.6534190997481,941.1535355998203,941.1535355998203,941.1379133998416,227.026701700408,227.02673949999735,941.1466216999106,941.1535355998203,941.1535355998203,942.1535773999058,942.1535773999058,942.1380145996809,stimuli/box_empty_transparent.png,228.0267888000235,228.02682520030066,942.1381039996631,942.1535773999058,944.1532154995948,944.1368756997399,230.0256461002864,0.3373889997601509,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
45,0,45,space,4.9157845000736415,None,5,2.147760699968785,None,230.02729760017246,j,None,230.52669690037146,230.52702470030636,231.52652720035985,231.52656350005418,232.5269584003836,232.5269889002666,233.52530100010335,0.48314479971304536,None,,,,,,,2,0,2,0,45,0,45,0,944.1532154995948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.02729760017246,944.138575699646,944.1532154995948,944.1532154995948,944.1532154995948,944.1532154995948,944.6378844999708,j,left,1,9,5,6,81,17,None,230.52669690037146,230.52702470030636,944.6383026996627,944.6533162998967,944.6533162998967,945.6537184999324,945.6537184999324,945.6377388997935,231.52652720035985,231.52656350005418,945.647484399844,945.6537184999324,945.6537184999324,946.6531860996038,946.6531860996038,946.6381881996058,stimuli/box_coin_transparent.png,232.5269584003836,232.5269889002666,946.6382620995864,946.6531860996038,947.6532803997397,947.6365320999175,233.52530100010335,0.48314479971304536,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
46,0,46,space,4.9157845000736415,None,5,2.147760699968785,None,233.52672950038686,k,None,234.04374430002645,234.04400360025465,236.04235240025446,236.0424025002867,237.05123200034723,237.05127050029114,238.050651000347,0.49224810022860765,None,,,,,,,2,0,2,0,46,0,46,0,947.6532803997397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.52672950038686,947.6380083998665,947.6532803997397,947.6532803997397,947.6532803997397,947.6532803997397,948.1549333999865,k,left,1,9,5,6,81,17,None,234.04374430002645,234.04400360025465,948.1552776996978,948.1705620000139,948.1705620000139,950.2539782999083,950.2539782999083,950.1535458997823,236.04235240025446,236.0424025002867,950.2477908995934,950.2539782999083,950.2539782999083,,,951.1624535997398,stimuli/box_empty_transparent.png,237.05123200034723,237.05127050029114,951.1625534999184,951.1776923998259,952.1788910999894,952.1618822999299,238.050651000347,0.49224810022860765,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
47,0,47,space,4.9157845000736415,None,5,2.147760699968785,None,238.052110100165,k,None,238.40193900000304,238.40220500016585,241.41706250002608,241.41710510011762,242.41791380010545,242.41795360017568,243.91769909998402,0.325280100107193,None,,,,,,,2,0,2,0,47,0,47,0,952.1788910999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.052110100165,952.1633868999779,952.1788910999894,952.1788910999894,952.1788910999894,952.1788910999894,952.5131273996085,k,left,1,9,5,6,81,17,None,238.40193900000304,238.40220500016585,952.513479099609,952.5292071998119,952.5292071998119,955.545056599658,955.545056599658,955.528270599898,241.41706250002608,241.41710510011762,955.5377622996457,955.545056599658,955.545056599658,,,956.5291354996152,stimuli/box_empty_transparent.png,242.41791380010545,242.41795360017568,956.5292362999171,956.5453479997814,958.0449644997716,958.0289288996719,243.91769909998402,0.325280100107193,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
48,0,48,space,4.9157845000736415,None,5,2.147760699968785,None,243.91947229998186,k,None,244.33525650016963,244.33557230001315,245.8350031999871,245.8350410000421,246.8348807003349,246.83491190010682,250.34963140031323,0.3868640996515751,None,,,,,,,2,0,2,0,48,0,48,0,958.0449644997716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.91947229998186,958.0307548996061,958.0449644997716,958.0449644997716,958.0449644997716,958.0449644997716,958.4464216995984,k,left,1,9,5,6,81,17,None,244.33525650016963,244.33557230001315,958.4468532996252,958.4616709998809,958.4616709998809,959.9624142996036,959.9624142996036,959.946212799754,245.8350031999871,245.8350410000421,959.954235999845,959.9624142996036,959.9624142996036,960.9617804000154,960.9617804000154,960.9461097996682,stimuli/box_empty_transparent.png,246.8348807003349,246.83491190010682,960.9461834998801,960.9617804000154,964.4776647998951,964.460856499616,250.34963140031323,0.3868640996515751,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
49,0,49,space,4.9157845000736415,None,5,2.147760699968785,None,250.351885500364,k,None,250.65087340027094,250.6511415001005,252.1512125004083,252.15124989999458,253.150391000323,253.15043080039322,253.15093880007043,0.2714045997709036,None,,,,,,,2,0,2,0,49,0,49,0,964.4776647998951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.351885500364,964.4631754998118,964.4776647998951,964.4776647998951,964.4776647998951,964.4776647998951,964.7620608997531,k,left,1,9,5,6,81,17,None,250.65087340027094,250.6511415001005,964.7624177997932,964.7775669996627,964.7775669996627,966.2779909996316,966.2779909996316,966.2624248997308,252.1512125004083,252.15124989999458,966.2708846000023,966.2779909996316,966.2779909996316,967.2832100996748,967.2832100996748,967.261588299647,stimuli/box_empty_transparent.png,253.150391000323,253.15043080039322,967.2617126996629,967.2832100996748,967.2832100996748,967.2621742999181,253.15093880007043,0.2714045997709036,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
2,0,2,space,4.9157845000736415,None,5,2.147760699968785,None,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.2775453999639,967.2832100996748,971.2781819999218,971.2782513997518,971.2945633996278,1017.5942377997562,1017.5771747999825,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.5773024000227,1017.5776701997966,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
